epoch: 1, lr: 1.00e+00 - train loss: 11.07 - valid loss: 6.04, valid CER: 1.01e+02, valid WER: 1.26e+02
epoch: 21, lr: 1.34e-01 - train loss: 5.25 - valid loss: 5.57, valid CER: 1.02e+02, valid WER: 1.32e+02
epoch: 22, lr: 1.07e-01 - train loss: 5.24 - valid loss: 5.56, valid CER: 1.01e+02, valid WER: 1.33e+02
epoch: 23, lr: 1.07e-01 - train loss: 5.22 - valid loss: 5.56, valid CER: 1.03e+02, valid WER: 1.37e+02
epoch: 24, lr: 8.59e-02 - train loss: 5.21 - valid loss: 5.56, valid CER: 1.00e+02, valid WER: 1.33e+02
epoch: 25, lr: 8.59e-02 - train loss: 5.20 - valid loss: 5.56, valid CER: 1.03e+02, valid WER: 1.34e+02
epoch: 26, lr: 6.87e-02 - train loss: 5.19 - valid loss: 5.56, valid CER: 1.03e+02, valid WER: 1.35e+02
epoch: 27, lr: 5.50e-02 - train loss: 5.18 - valid loss: 5.56, valid CER: 1.01e+02, valid WER: 1.31e+02
epoch: 28, lr: 5.50e-02 - train loss: 5.18 - valid loss: 5.56, valid CER: 1.01e+02, valid WER: 1.31e+02
epoch: 29, lr: 4.40e-02 - train loss: 5.17 - valid loss: 5.56, valid CER: 1.03e+02, valid WER: 1.32e+02
epoch: 30, lr: 3.52e-02 - train loss: 5.17 - valid loss: 5.56, valid CER: 1.00e+02, valid WER: 1.30e+02
epoch: 31, lr: 3.52e-02 - train loss: 5.16 - valid loss: 5.55, valid CER: 1.03e+02, valid WER: 1.38e+02
epoch: 32, lr: 2.81e-02 - train loss: 5.15 - valid loss: 5.56, valid CER: 1.02e+02, valid WER: 1.31e+02
epoch: 33, lr: 2.81e-02 - train loss: 5.15 - valid loss: 5.55, valid CER: 1.03e+02, valid WER: 1.35e+02
epoch: 34, lr: 2.25e-02 - train loss: 5.15 - valid loss: 5.55, valid CER: 1.03e+02, valid WER: 1.34e+02
epoch: 35, lr: 1.80e-02 - train loss: 5.14 - valid loss: 5.55, valid CER: 1.02e+02, valid WER: 1.28e+02
epoch: 36, lr: 1.80e-02 - train loss: 5.14 - valid loss: 5.55, valid CER: 1.05e+02, valid WER: 1.37e+02
epoch: 37, lr: 1.44e-02 - train loss: 5.14 - valid loss: 5.55, valid CER: 1.02e+02, valid WER: 1.28e+02
epoch: 38, lr: 1.44e-02 - train loss: 5.14 - valid loss: 5.56, valid CER: 1.02e+02, valid WER: 1.26e+02
epoch: 39, lr: 1.15e-02 - train loss: 5.13 - valid loss: 5.56, valid CER: 1.02e+02, valid WER: 1.25e+02
epoch: 40, lr: 9.22e-03 - train loss: 5.13 - valid loss: 5.55, valid CER: 1.02e+02, valid WER: 1.28e+02
epoch: 41, lr: 9.22e-03 - train loss: 5.13 - valid loss: 5.56, valid CER: 1.04e+02, valid WER: 1.34e+02
epoch: 42, lr: 7.38e-03 - train loss: 5.13 - valid loss: 5.56, valid CER: 1.03e+02, valid WER: 1.31e+02
epoch: 43, lr: 7.38e-03 - train loss: 5.13 - valid loss: 5.56, valid CER: 1.02e+02, valid WER: 1.27e+02
epoch: 44, lr: 7.38e-03 - train loss: 5.13 - valid loss: 5.56, valid CER: 1.02e+02, valid WER: 1.28e+02
epoch: 45, lr: 7.38e-03 - train loss: 5.13 - valid loss: 5.56, valid CER: 1.03e+02, valid WER: 1.32e+02
