voiceID,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,JitterPCA,ShimmerPCA
/project/graziul/data/Zone1/2018_08_12/201808120035-587214-27730.mp3,1832.9577777777777,149.9994705453592,43.841635157379955,6.298698481699896,0.018784149241970662,0.00012578071859045738,0.008296840496190222,0.009024584212147874,0.02489052148857067,0.12416639350833594,1.1660004705014486,0.057499976669311656,0.07685116801222931,0.11356733072347382,0.17249993000793495,686.1174510548367,1501.9610431114065,2231.858441967569,2960.267836930236,657.0488870865724,1498.7852783160745,2243.2974310896243,2866.92094974445,-1.1247954155500757,-0.1580874569561853
/project/graziul/data/Zone1/2018_08_12/201808120105-889671-27730.mp3,1831.7561451247166,166.34418911286832,37.08404217060562,8.016009469126441,0.016333078016830635,9.846702945383395e-05,0.007115117185815453,0.007875321231684797,0.02134535155744636,0.12191068319121452,1.1681363540980771,0.05523741320075983,0.07597845306986269,0.11342647058543319,0.1657122396022795,673.6661079720323,1496.836182805335,2202.707514159995,2907.408666926965,643.5632369168702,1507.884898579746,2211.081495234962,2826.619620038355,-2.2308305470561134,-0.612780780418364
/project/graziul/data/Zone1/2018_08_12/201808120135-851247-27730.mp3,1831.7561451247166,163.5971967379109,39.006439157370764,8.028465343239748,0.016267482418710493,9.968557362575698e-05,0.007306883925711643,0.007753833230610948,0.02192065177713493,0.12145964459113551,1.1788133181639926,0.054521773414943464,0.07384686721305894,0.11053558195884296,0.1635653202448304,665.1577949872978,1437.839929046892,2163.1057008958314,2875.485200836823,635.4951753119512,1426.136287007372,2161.260164504717,2798.5996196089736,-2.4365350376221975,-0.2322815468989888
/project/graziul/data/Zone1/2018_08_12/201808120205-953882-27730.mp3,1832.3569614512471,166.61808552377374,50.27661547057318,8.15730306349332,0.017585193833202187,0.00010555983599321242,0.007898601567790244,0.008297200705534202,0.02369580470337073,0.12307914552499805,1.2001387163966237,0.05308678111554121,0.07185636636982831,0.10997013475785276,0.15926034334662362,644.4490592913332,1451.2233217392502,2139.4686440226496,2837.1164245580467,608.4667776156116,1429.5358739486962,2139.1211524614914,2785.2510405681714,-2.2433904268373026,0.24319417765696075
/project/graziul/data/Zone1/2018_08_12/201808120234-654163-27730.mp3,1832.3569614512471,175.2158472611659,46.267926336249396,8.505811474926416,0.017786746270373598,0.00010163039765167672,0.008055582467441836,0.008267044428239684,0.02416674740232551,0.12322726257896685,1.2054041297279559,0.05408328387402713,0.07276836607029988,0.11314671038334918,0.1622498516220814,676.0900930571526,1443.8379850509853,2105.318227814884,2818.792552588025,649.2035207275424,1439.1247738957086,2085.819243261577,2757.396281354133,-1.9385775542146695,-0.10207497547893803
/project/graziul/data/Zone1/2018_08_12/201808120304-366043-27730.mp3,1831.7561451247166,154.6404031316146,35.749592734439155,7.485255115300156,0.016012626382459143,0.00010388983402629175,0.006895872740942447,0.007566210501076354,0.02068761822282734,0.12690747247451786,1.2062066490907415,0.05694152260931629,0.07808831923662492,0.11711103641476531,0.1708245678279489,682.5699573619845,1497.6429673688913,2170.1073258079323,2880.2801108386993,647.5154935045284,1498.693824096721,2164.1368857831653,2796.269786076824,-1.5182898756938232,-1.397649652922254
/project/graziul/data/Zone1/2018_08_12/201808120334-879379-27730.mp3,1832.3569614512471,147.53824349201992,34.5952630516569,6.690011628865459,0.017442971543225595,0.00011851806883948787,0.0074098240974967405,0.008066775963657244,0.02222947229249022,0.12093281551432111,1.1445944946321787,0.056071251257149464,0.07463759743728991,0.10791359005722242,0.1682137537714484,660.9798116686768,1472.8958519249945,2187.6114891281286,2865.7204818287696,630.1085226449309,1463.9826024614097,2195.0992044890245,2802.192924665012,-2.22465584188973,0.1673169375725716
/project/graziul/data/Zone1/2018_08_12/201808120404-252508-27730.mp3,1831.7561451247166,152.96027551979003,35.817955390263826,8.134418719537337,0.014999595393677997,9.823610238065593e-05,0.006237331981983699,0.006749676741838838,0.018711995945951097,0.12024982231134931,1.1553390154210865,0.05338288696605566,0.07342350298448191,0.11367460178738356,0.16014866089816698,680.0235845254144,1457.3620445225258,2191.2581808928726,2886.386362805379,653.5216714830428,1446.4327658425234,2202.7373924080266,2817.289600909874,-3.085184649056409,-0.6354783209534512
/project/graziul/data/Zone1/2018_08_12/201808120434-891122-27730.mp3,1831.7561451247166,181.96085434690679,39.11151202478124,9.050225659428971,0.015093252298219404,8.307268789646801e-05,0.006618942553100847,0.006866314071225628,0.019856827659302544,0.11309235674972419,1.1039261572240442,0.05074620892955761,0.06671263173390457,0.09921639398675934,0.15223862678867284,680.0869187046834,1443.176505188623,2157.3296455856134,2852.0177979193677,656.3777172612376,1438.9180703841175,2155.037310108374,2776.3616866141565,-4.664888667398022,1.2098087158490816
/project/graziul/data/Zone1/2018_08_12/201808120504-981165-27730.mp3,1832.3569614512471,161.39700830283493,40.21289401427517,7.3800196953462605,0.016258307762943156,0.00010088501727890649,0.0069659446119122795,0.007587371462278331,0.02089783383573684,0.12259811619129977,1.1639691591274512,0.055876404399912996,0.07538772597069537,0.11210833488535459,0.167629213199739,653.6461043003678,1434.276211038371,2185.305878486071,2853.2313420028727,622.7478297145308,1429.1933207280085,2210.257753927591,2793.84449290287,-2.2727509621283337,-0.5887150425515256
