epoch: 1, lr: 1.00e+00 - train loss: 17.02 - valid loss: 6.85, valid CER: 1.11e+02, valid WER: 1.68e+02
epoch: 2, lr: 1.00e+00 - train loss: 11.69 - valid loss: 6.63, valid CER: 1.05e+02, valid WER: 1.50e+02
epoch: 3, lr: 1.00e+00 - train loss: 9.35 - valid loss: 6.20, valid CER: 95.61, valid WER: 99.55
epoch: 4, lr: 1.00e+00 - train loss: 8.27 - valid loss: 6.10, valid CER: 88.73, valid WER: 96.41
epoch: 5, lr: 1.00e+00 - train loss: 7.37 - valid loss: 6.27, valid CER: 88.55, valid WER: 1.31e+02
epoch: 6, lr: 8.00e-01 - train loss: 6.03 - valid loss: 6.27, valid CER: 1.02e+02, valid WER: 1.17e+02
epoch: 7, lr: 6.40e-01 - train loss: 5.91 - valid loss: 6.13, valid CER: 94.32, valid WER: 98.21
epoch: 8, lr: 6.40e-01 - train loss: 5.91 - valid loss: 6.11, valid CER: 1.05e+02, valid WER: 1.35e+02
epoch: 9, lr: 5.12e-01 - train loss: 5.82 - valid loss: 6.09, valid CER: 1.05e+02, valid WER: 1.35e+02
epoch: 10, lr: 4.10e-01 - train loss: 5.78 - valid loss: 6.09, valid CER: 1.00e+02, valid WER: 1.17e+02
epoch: 11, lr: 4.10e-01 - train loss: 5.76 - valid loss: 6.08, valid CER: 99.23, valid WER: 1.14e+02
epoch: 12, lr: 4.10e-01 - train loss: 5.73 - valid loss: 6.07, valid CER: 98.88, valid WER: 1.14e+02
epoch: 13, lr: 4.10e-01 - train loss: 5.72 - valid loss: 6.09, valid CER: 99.57, valid WER: 1.14e+02
epoch: 14, lr: 3.28e-01 - train loss: 5.69 - valid loss: 6.07, valid CER: 1.11e+02, valid WER: 1.68e+02
epoch: 15, lr: 2.62e-01 - train loss: 5.67 - valid loss: 6.06, valid CER: 1.09e+02, valid WER: 1.49e+02
epoch: 16, lr: 2.62e-01 - train loss: 5.66 - valid loss: 6.06, valid CER: 1.11e+02, valid WER: 1.52e+02
epoch: 17, lr: 2.10e-01 - train loss: 5.64 - valid loss: 6.05, valid CER: 1.11e+02, valid WER: 1.52e+02
epoch: 18, lr: 1.68e-01 - train loss: 5.63 - valid loss: 6.05, valid CER: 1.06e+02, valid WER: 1.35e+02
epoch: 19, lr: 1.68e-01 - train loss: 5.62 - valid loss: 6.05, valid CER: 1.10e+02, valid WER: 1.52e+02
epoch: 20, lr: 1.34e-01 - train loss: 5.60 - valid loss: 6.05, valid CER: 1.10e+02, valid WER: 1.52e+02
epoch: 21, lr: 1.34e-01 - train loss: 5.59 - valid loss: 6.05, valid CER: 1.05e+02, valid WER: 1.35e+02
epoch: 22, lr: 1.34e-01 - train loss: 5.59 - valid loss: 6.05, valid CER: 1.05e+02, valid WER: 1.35e+02
epoch: 23, lr: 1.07e-01 - train loss: 5.58 - valid loss: 6.05, valid CER: 99.91, valid WER: 1.17e+02
epoch: 24, lr: 1.07e-01 - train loss: 5.57 - valid loss: 6.05, valid CER: 98.36, valid WER: 1.13e+02
epoch: 25, lr: 1.07e-01 - train loss: 5.56 - valid loss: 6.05, valid CER: 98.11, valid WER: 1.13e+02
epoch: 26, lr: 1.07e-01 - train loss: 5.55 - valid loss: 6.04, valid CER: 98.11, valid WER: 1.13e+02
epoch: 27, lr: 8.59e-02 - train loss: 5.54 - valid loss: 6.04, valid CER: 93.80, valid WER: 97.31
epoch: 28, lr: 8.59e-02 - train loss: 5.54 - valid loss: 6.04, valid CER: 98.11, valid WER: 1.13e+02
epoch: 29, lr: 6.87e-02 - train loss: 5.53 - valid loss: 6.05, valid CER: 98.11, valid WER: 1.13e+02
epoch: 30, lr: 5.50e-02 - train loss: 5.52 - valid loss: 6.04, valid CER: 98.11, valid WER: 1.13e+02
