beat_num,170310101001,170310101002,170310101003,170310102011,170310102012,170310102013,170310102021,170310102022,170310103001,170310103002,170310103003,170310103004,170310104001,170310104002,170310104003,170310105011,170310105012,170310105013,170310105021,170310105022,170310105031,170310105032,170310106001,170310106002,170310106003,170310106004,170310107011,170310107012,170310107021,170310107022,170310107023,170310107024,170310201001,170310201002,170310202001,170310202002,170310202003,170310202004,170310203011,170310203012,170310203013,170310203021,170310203022,170310203023,170310204001,170310204002,170310204003,170310205001,170310205002,170310205003,170310205004,170310206011,170310206012,170310206013,170310206021,170310206022,170310206023,170310206024,170310207011,170310207012,170310207021,170310207022,170310207023,170310207024,170310208011,170310208012,170310208013,170310208014,170310208021,170310208022,170310208023,170310208024,170310209011,170310209012,170310209013,170310209021,170310209022,170310301011,170310301012,170310301013,170310301014,170310301021,170310301022,170310301023,170310301031,170310301032,170310301041,170310301042,170310302001,170310302002,170310302003,170310302004,170310303001,170310303002,170310304001,170310304002,170310305001,170310305002,170310305003,170310305004,170310306011,170310306012,170310306013,170310306031,170310306032,170310306041,170310306042,170310306043,170310307011,170310307021,170310307022,170310307031,170310307032,170310307033,170310307061,170310307062,170310308001,170310308002,170310308003,170310308004,170310309001,170310309002,170310309003,170310309004,170310310001,170310310002,170310310003,170310311001,170310311002,170310311003,170310312001,170310312002,170310312003,170310312004,170310313001,170310313002,170310313003,170310313004,170310313005,170310314001,170310314002,170310314003,170310314004,170310314005,170310314006,170310315011,170310315012,170310315013,170310315021,170310315022,170310315023,170310317001,170310317002,170310317003,170310317004,170310318001,170310319001,170310319002,170310321001,170310321002,170310321003,170310321004,170310321005,170310401001,170310401002,170310401003,170310402011,170310402012,170310402013,170310402014,170310402021,170310402022,170310402023,170310402024,170310403001,170310403002,170310403003,170310404011,170310404012,170310404013,170310404014,170310404021,170310404022,170310404023,170310404024,170310404025,170310406001,170310406002,170310406003,170310407001,170310407002,170310407003,170310407004,170310408001,170310408002,170310409001,170310409002,170310501001,170310501002,170310502001,170310502002,170310502003,170310503001,170310503002,170310503003,170310505001,170310505002,170310505003,170310505004,170310505005,170310506001,170310506002,170310507001,170310508001,170310509001,170310510001,170310511001,170310512001,170310512002,170310513001,170310513002,170310514001,170310514002,170310601001,170310601002,170310601003,170310602001,170310602002,170310603001,170310603002,170310604001,170310604002,170310604003,170310605001,170310608001,170310608002,170310608003,170310609001,170310609002,170310609003,170310609004,170310609005,170310610001,170310611001,170310612001,170310615001,170310618001,170310619011,170310619012,170310619013,170310619014,170310619021,170310619022,170310619023,170310619024,170310620001,170310620002,170310621001,170310621002,170310621003,170310622001,170310622002,170310623001,170310624001,170310625001,170310626001,170310627001,170310627002,170310627003,170310628001,170310628002,170310628003,170310629001,170310629002,170310629003,170310630001,170310630002,170310630003,170310631001,170310631002,170310632001,170310632002,170310632003,170310632004,170310632005,170310632006,170310633011,170310633012,170310633013,170310633021,170310633022,170310633023,170310633024,170310633031,170310633032,170310634001,170310634002,170310701011,170310701012,170310701013,170310701021,170310701022,170310701023,170310701031,170310701032,170310702001,170310702002,170310702003,170310703001,170310703002,170310704001,170310704002,170310704003,170310705001,170310705002,170310705003,170310706001,170310706002,170310707001,170310707002,170310710001,170310710002,170310711001,170310711002,170310712001,170310712002,170310713001,170310713002,170310714001,170310714002,170310714003,170310714004,170310715001,170310715002,170310715003,170310715004,170310715005,170310715006,170310716001,170310717001,170310717002,170310718001,170310718002,170310801001,170310801002,170310801003,170310801004,170310801005,170310801006,170310801007,170310802011,170310802012,170310802013,170310802021,170310802022,170310802023,170310803001,170310803002,170310803003,170310803004,170310804001,170310804002,170310804003,170310810001,170310810002,170310810003,170310810004,170310810005,170310810006,170310811001,170310811002,170310811003,170310812011,170310812012,170310812013,170310812021,170310812022,170310812023,170310812024,170310813001,170310813002,170310813003,170310813004,170310813005,170310813006,170310814011,170310814012,170310814021,170310814022,170310814023,170310814031,170310814032,170310814033,170310815001,170310815002,170310815003,170310816001,170310816002,170310817001,170310817002,170310818001,170310818002,170310818003,170310819001,170310901001,170310901002,170310901003,170310901004,170310902001,170310902002,170310902003,170310902004,170310902005,170310903001,170311001001,170311001002,170311001003,170311001004,170311001005,170311002001,170311002002,170311002003,170311002004,170311002005,170311002006,170311002007,170311003001,170311003002,170311003003,170311003004,170311003005,170311003006,170311004001,170311004002,170311004003,170311005001,170311005002,170311005003,170311005004,170311005005,170311006001,170311006002,170311006003,170311006004,170311007001,170311007002,170311007003,170311007004,170311007005,170311101001,170311101002,170311101003,170311101004,170311101005,170311102001,170311102002,170311103001,170311103002,170311103003,170311103004,170311103005,170311104001,170311104002,170311104003,170311105011,170311105012,170311105013,170311105014,170311105015,170311105021,170311105022,170311201001,170311201002,170311201003,170311201004,170311202001,170311202002,170311202003,170311202004,170311203001,170311203002,170311203003,170311203004,170311203005,170311203006,170311204001,170311204002,170311204003,170311301001,170311301002,170311301003,170311302001,170311303001,170311303002,170311303003,170311303004,170311401001,170311401002,170311402001,170311402002,170311402003,170311403011,170311403012,170311403021,170311403022,170311403023,170311404001,170311404002,170311404003,170311404004,170311404005,170311405001,170311405002,170311405003,170311406011,170311406021,170311406022,170311406023,170311406024,170311407011,170311407012,170311407021,170311407022,170311407023,170311407024,170311408001,170311408002,170311408003,170311408004,170311408005,170311502001,170311502002,170311502003,170311502004,170311502005,170311503001,170311503002,170311503003,170311503004,170311503005,170311503006,170311503007,170311504011,170311504012,170311504013,170311504014,170311504021,170311504022,170311504023,170311505011,170311505012,170311505013,170311505021,170311505022,170311505023,170311506001,170311506002,170311506003,170311506004,170311507001,170311507002,170311507003,170311507004,170311508001,170311508002,170311508003,170311508004,170311508005,170311510011,170311510012,170311510021,170311510022,170311510023,170311510024,170311511001,170311511002,170311511003,170311511004,170311512001,170311512002,170311512003,170311601001,170311601002,170311602001,170311602002,170311602003,170311602004,170311603001,170311603002,170311603003,170311604001,170311604002,170311604003,170311605011,170311605012,170311605021,170311605022,170311605023,170311606011,170311606012,170311606013,170311606021,170311606022,170311606023,170311607001,170311607002,170311607003,170311607004,170311607005,170311608001,170311608002,170311608003,170311608004,170311608005,170311609001,170311609002,170311610001,170311610002,170311611001,170311611002,170311612001,170311612002,170311613001,170311613002,170311613003,170311613004,170311701001,170311702001,170311702002,170311702003,170311703001,170311703002,170311703003,170311703004,170311703005,170311704001,170311704002,170311704003,170311704004,170311705001,170311705002,170311705003,170311705004,170311706001,170311706002,170311707001,170311707002,170311707003,170311708001,170311708002,170311708003,170311709001,170311710001,170311710002,170311710003,170311710004,170311710005,170311710006,170311711001,170311711002,170311711003,170311801001,170311801002,170311801003,170311801004,170311801005,170311901001,170311902001,170311902002,170311902003,170311902004,170311903001,170311903002,170311903003,170311903004,170311904011,170311904012,170311904021,170311904022,170311906011,170311906012,170311906013,170311906021,170311906022,170311906023,170311907011,170311907012,170311907021,170311907022,170311907023,170311908001,170311908002,170311908003,170311908004,170311908005,170311909001,170311910001,170311910002,170311911001,170311911002,170311911003,170311911004,170311911005,170311911006,170311912001,170311912002,170311913011,170311913012,170311913013,170311913021,170311913022,170312001001,170312001002,170312001003,170312002001,170312002002,170312002003,170312002004,170312003001,170312003002,170312004011,170312004012,170312004021,170312004022,170312004023,170312101001,170312101002,170312101003,170312104001,170312104002,170312105011,170312105012,170312105021,170312105022,170312105023,170312106011,170312106012,170312106013,170312106021,170312106022,170312106023,170312107001,170312107002,170312107003,170312108001,170312109001,170312109002,170312203001,170312203002,170312204001,170312204002,170312205001,170312205002,170312205003,170312206011,170312206012,170312206021,170312206022,170312206023,170312206024,170312206025,170312207011,170312207012,170312207013,170312207021,170312207022,170312207023,170312207024,170312209011,170312209012,170312209013,170312209021,170312209022,170312210001,170312210002,170312211001,170312211002,170312211003,170312212001,170312212002,170312213001,170312213002,170312213003,170312214001,170312214002,170312214003,170312215001,170312215002,170312216001,170312216002,170312222001,170312222002,170312225001,170312226001,170312227001,170312227002,170312228001,170312229001,170312301001,170312302001,170312303001,170312304001,170312304002,170312305001,170312305002,170312306001,170312306002,170312306003,170312306004,170312306005,170312306006,170312307001,170312307002,170312307003,170312307004,170312308001,170312309001,170312309002,170312309003,170312311001,170312312001,170312312002,170312312003,170312312004,170312312005,170312315001,170312315002,170312315003,170312315004,170312315005,170312315006,170312402001,170312403001,170312405001,170312406001,170312407001,170312408001,170312408002,170312409001,170312410001,170312410002,170312411001,170312411002,170312412001,170312412002,170312413001,170312414001,170312414002,170312414003,170312414004,170312415001,170312415002,170312415003,170312416001,170312416002,170312420001,170312420002,170312420003,170312421001,170312421002,170312421003,170312422001,170312422002,170312423001,170312423002,170312424001,170312424002,170312425001,170312425002,170312426001,170312426002,170312426003,170312426004,170312427001,170312428001,170312429001,170312429002,170312430001,170312430002,170312431001,170312431002,170312432001,170312432002,170312433001,170312433002,170312434001,170312434002,170312434003,170312435001,170312435002,170312502001,170312502002,170312503001,170312503002,170312503003,170312503004,170312504001,170312504002,170312504003,170312504004,170312504005,170312505001,170312505002,170312505003,170312505004,170312505005,170312505006,170312505007,170312506001,170312506002,170312506003,170312506004,170312507001,170312507002,170312507003,170312507004,170312507005,170312508001,170312508002,170312510001,170312511001,170312511002,170312511003,170312511004,170312512001,170312512002,170312512003,170312512004,170312513001,170312513002,170312513003,170312513004,170312513005,170312514001,170312514002,170312514003,170312514004,170312515001,170312515002,170312515003,170312515004,170312516001,170312516002,170312516003,170312517001,170312518001,170312518002,170312518003,170312518004,170312518005,170312519001,170312519002,170312519003,170312519004,170312520001,170312520002,170312520003,170312520004,170312521011,170312521021,170312521022,170312521023,170312521024,170312522011,170312522012,170312522013,170312522021,170312522022,170312522023,170312522024,170312522025,170312601001,170312602001,170312603001,170312604001,170312605001,170312606001,170312606002,170312607001,170312607002,170312608001,170312608002,170312609001,170312609002,170312610001,170312610002,170312705001,170312712001,170312713001,170312714001,170312715001,170312718001,170312801001,170312801002,170312804001,170312808001,170312809001,170312819001,170312819002,170312819003,170312827001,170312827002,170312828001,170312831001,170312831002,170312832001,170312838001,170312838002,170312909001,170312909002,170312909003,170312909004,170312912001,170312912002,170312916001,170312922001,170312922002,170312922003,170312924001,170312924002,170312925001,170312925002,170312925003,170312925004,170313005001,170313005002,170313006001,170313006002,170313007001,170313007002,170313007003,170313008001,170313008002,170313009001,170313009002,170313009003,170313011001,170313011002,170313012001,170313012002,170313012003,170313016001,170313016002,170313017011,170313017012,170313017013,170313017021,170313017022,170313017023,170313018011,170313018012,170313018021,170313018022,170313018023,170313018031,170313018032,170313018033,170313102001,170313102002,170313103001,170313104001,170313105001,170313106001,170313106002,170313106003,170313107001,170313108001,170313108002,170313108003,170313109001,170313109002,170313109003,170313201001,170313201002,170313201003,170313201004,170313204001,170313206001,170313206002,170313301001,170313301002,170313301003,170313301004,170313302001,170313302002,170313403001,170313404001,170313405001,170313406001,170313501001,170313501002,170313504001,170313510001,170313510002,170313510003,170313511001,170313511002,170313511003,170313514001,170313515001,170313515002,170313602001,170313801001,170313802001,170313802002,170313805001,170313807001,170313812001,170313812002,170313814001,170313815001,170313817001,170313818001,170313818002,170313819001,170313819002,170313901001,170313902001,170313902002,170313903001,170313903002,170313904001,170313904002,170313905001,170313906001,170313906002,170313907001,170313907002,170313907003,170314003001,170314004001,170314004002,170314005001,170314005002,170314008001,170314008002,170314101001,170314101002,170314102001,170314105001,170314105002,170314106001,170314106002,170314107001,170314108001,170314108002,170314109001,170314109002,170314109003,170314110001,170314110002,170314110003,170314111001,170314111002,170314112001,170314112002,170314201001,170314202001,170314203001,170314204001,170314205001,170314205002,170314206001,170314206002,170314207001,170314207002,170314207003,170314207004,170314207005,170314208001,170314208002,170314212001,170314212002,170314301011,170314301012,170314301013,170314301014,170314301021,170314301022,170314301023,170314302001,170314302002,170314302003,170314302004,170314302005,170314303001,170314303002,170314303003,170314304001,170314304002,170314304003,170314304004,170314305001,170314305002,170314305003,170314306001,170314306002,170314307001,170314307002,170314308001,170314308002,170314309001,170314309002,170314312001,170314312002,170314313011,170314313012,170314313013,170314313021,170314313022,170314313023,170314314001,170314314002,170314314003,170314314004,170314401011,170314401012,170314401013,170314401014,170314401021,170314401022,170314401023,170314401024,170314402011,170314402012,170314402013,170314402014,170314402021,170314402022,170314402023,170314403001,170314403002,170314403003,170314403004,170314403005,170314406001,170314406002,170314407001,170314407002,170314408001,170314408002,170314409001,170314409002,170314409003,170314503001,170314503002,170314503003,170314503004,170314601001,170314601002,170314601003,170314601004,170314602001,170314602002,170314603011,170314603012,170314603013,170314603021,170314603022,170314603023,170314603024,170314604001,170314604002,170314604003,170314604004,170314605001,170314605002,170314605003,170314605004,170314605005,170314605006,170314605007,170314606001,170314607001,170314607002,170314607003,170314610001,170314701001,170314701002,170314801001,170314801002,170314802001,170314802002,170314803001,170314803002,170314804001,170314804002,170314804003,170314804004,170314804005,170314804006,170314804007,170314805001,170314805002,170314805003,170314903001,170314903002,170314904001,170314905001,170314905002,170314906001,170314907001,170314907002,170314907003,170314908001,170314908002,170314908003,170314908004,170314908005,170314909011,170314909012,170314909013,170314909021,170314909022,170314909023,170314909024,170314910001,170314910002,170314910003,170314910004,170314910005,170314911001,170314911002,170314911003,170314911004,170314911005,170314912001,170314912002,170314912003,170314913001,170314913002,170314913003,170314913004,170314914001,170314914002,170314914003,170315001001,170315001002,170315001003,170315001004,170315002001,170315002002,170315003001,170315003002,170315101001,170315101002,170315102001,170315102002,170315102003,170315103001,170315103002,170315103003,170315103004,170315201001,170315202001,170315202002,170315202003,170315203001,170315203002,170315203003,170315203004,170315204001,170315204002,170315204003,170315204004,170315205001,170315205002,170315205003,170315206001,170315301001,170315301002,170315302001,170315302002,170315302003,170315302004,170315302005,170315303001,170315303002,170315303003,170315303004,170315304001,170315304002,170315305011,170315305012,170315305013,170315305014,170315305021,170315305031,170315305032,170315305033,170315306001,170315306002,170315306003,170315401011,170315401012,170315401013,170315401014,170315401021,170315401022,170315401023,170315501001,170315501002,170315501003,170315501004,170315501005,170315501006,170315502001,170315502002,170315601001,170315602001,170315602002,170315602003,170315603001,170315603002,170315604001,170315607001,170315607002,170315608001,170315608002,170315608003,170315608004,170315608005,170315609001,170315609002,170315609003,170315609004,170315609005,170315609006,170315610001,170315610002,170315610003,170315610004,170315610005,170315610006,170315611001,170315611002,170315611003,170315611004,170315611005,170315611006,170315701001,170315702001,170315703001,170315703002,170315703003,170315703004,170315704001,170315704002,170315705001,170315705002,170315801001,170315801002,170315802001,170315802002,170315803001,170315804001,170315804002,170315804003,170315804004,170315805011,170315805012,170315805013,170315805014,170315805021,170315805022,170315805023,170315806001,170315806002,170315806003,170315806004,170315807001,170315807002,170315807003,170315808001,170315905001,170315906001,170315906002,170315906003,170315907001,170315907002,170316004001,170316004002,170316004003,170316006001,170316006002,170316007001,170316007002,170316009001,170316009002,170316009003,170316009004,170316103001,170316103002,170316103003,170316104001,170316108001,170316110001,170316111001,170316111002,170316111003,170316112001,170316112002,170316113001,170316113002,170316113003,170316114001,170316114002,170316114003,170316115001,170316115002,170316116001,170316116002,170316117001,170316117002,170316117003,170316118001,170316118002,170316119001,170316119002,170316120001,170316120002,170316121001,170316201001,170316201002,170316201003,170316202001,170316202002,170316203001,170316203002,170316203003,170316203004,170316203005,170316203006,170316204001,170316204002,170316204003,170316204004,170316301001,170316302001,170316303001,170316303002,170316304001,170316304002,170316304003,170316304004,170316305001,170316305002,170316305003,170316305004,170316308001,170316308002,170316308003,170316308004,170316309001,170316309002,170316309003,170316401001,170316403001,170316403002,170316403003,170316403004,170316403005,170316403006,170316404001,170316404002,170316405001,170316405002,170316406001,170316406002,170316406003,170316407001,170316407002,170316407003,170316407004,170316408001,170316408002,170316501001,170316501002,170316501003,170316501004,170316502001,170316502002,170316502003,170316502004,170316502005,170316502006,170316503011,170316503012,170316503013,170316503014,170316503021,170316503022,170316504001,170316504002,170316504003,170316504004,170316504005,170316505001,170316505002,170316505003,170316603011,170316603021,170316603022,170316603023,170316603024,170316604001,170316604002,170316604003,170316604004,170316605001,170316605002,170316605003,170316605004,170316606001,170316606002,170316606003,170316606004,170316606005,170316607001,170316607002,170316608001,170316608002,170316608003,170316608004,170316608005,170316609001,170316609002,170316609003,170316610001,170316610002,170316610003,170316610004,170316610005,170316611001,170316611002,170316611003,170316611004,170316611005,170316701001,170316701002,170316702001,170316703001,170316703002,170316704001,170316705001,170316706001,170316706002,170316707001,170316707002,170316708001,170316708002,170316709001,170316709002,170316711001,170316712001,170316712002,170316713001,170316713002,170316713003,170316714001,170316714002,170316715001,170316715002,170316715003,170316716001,170316716002,170316716003,170316718001,170316719001,170316720001,170316720002,170316720003,170316720004,170316805001,170316805002,170316806001,170316806002,170316809001,170316809002,170316809003,170316809004,170316810001,170316810002,170316810003,170316810004,170316811001,170316811002,170316811003,170316811004,170316811005,170316812001,170316812002,170316812003,170316812004,170316813001,170316813002,170316813003,170316814001,170316814002,170316814003,170316814004,170316903001,170316903002,170316904001,170316904002,170316904003,170316904004,170316905001,170316909001,170316909002,170316909003,170316909004,170316909005,170316910001,170316910002,170316910003,170316910004,170316911001,170316911002,170316911003,170316911004,170316912001,170316912002,170316912003,170316913001,170316913002,170316914001,170316914002,170316914003,170316914004,170316914005,170316915001,170316915002,170316915003,170317001001,170317001002,170317002001,170317002002,170317002003,170317002004,170317003011,170317003012,170317003013,170317003021,170317003022,170317003023,170317003024,170317004011,170317004012,170317004013,170317004014,170317004021,170317004022,170317004023,170317005011,170317005012,170317005013,170317005014,170317005015,170317005016,170317005021,170317005022,170317101001,170317102001,170317102002,170317102003,170317102004,170317102005,170317103001,170317104001,170317104002,170317104003,170317104004,170317104005,170317104006,170317105001,170317105002,170317105003,170317105004,170317106001,170317106002,170317107001,170317107002,170317107003,170317107004,170317108001,170317108002,170317108003,170317108004,170317108005,170317108006,170317109001,170317109002,170317110001,170317110002,170317110003,170317111001,170317111002,170317111003,170317112001,170317112002,170317112003,170317112004,170317113001,170317113002,170317114001,170317114002,170317114003,170317115001,170317115002,170317201001,170317201002,170317201003,170317202001,170317202002,170317202003,170317203001,170317203002,170317203003,170317203004,170317204001,170317204002,170317205001,170317205002,170317206001,170317206002,170317207001,170317207002,170317207003,170317301001,170317301002,170317301003,170317302011,170317302012,170317302013,170317302014,170317302015,170317302021,170317302022,170317302023,170317303001,170317304001,170317304002,170317304003,170317304004,170317305001,170317305002,170317305003,170317305004,170317306001,170317306002,170317306003,170317307001,170317307002,170317401001,170317401002,170317401003,170317401004,170317402001,170317402002,170317402003,170317402004,170317403001,170317403002,170317403003,170317403004,170317403005,170317404001,170317404002,170317404003,170317404004,170317501001,170317501002,170317501003,170317501004,170317502001,170317502002,170317502003,170317502004,170317503001,170317503002,170317503003,170317504001,170317504002,170317504003,170317505001,170317505002,170317505003,170317505004,170317506001,170317506002,170317506003,170317506004,170317608011,170317608012,170317608021,170317608031,170317608032,170317608033,170317608034,170317705002,170317706021,170317706022,170317706023,170317707001,170317707002,170317708001,170317708002,170317709011,170317709012,170317709013,170317709014,170317709021,170317709022,170318054024,170318054025,170318055022,170318055023,170318056002,170318056003,170318056004,170318057022,170318076003,170318078001,170318079002,170318079003,170318080013,170318080022,170318080023,170318080024,170318081001,170318081002,170318100003,170318102002,170318102003,170318102006,170318103012,170318103013,170318103014,170318104001,170318104002,170318104003,170318105011,170318105013,170318105015,170318105023,170318105024,170318105025,170318106001,170318106002,170318106003,170318107011,170318107012,170318107013,170318107014,170318107021,170318107022,170318108002,170318108003,170318109001,170318109002,170318109003,170318109004,170318111004,170318111005,170318115001,170318116001,170318116002,170318117011,170318119001,170318121001,170318121002,170318121003,170318121005,170318122001,170318122004,170318125001,170318126001,170318126002,170318130001,170318130002,170318131001,170318131002,170318133011,170318133013,170318133022,170318134001,170318134006,170318135001,170318138013,170318142001,170318142002,170318203001,170318203002,170318203003,170318203004,170318204002,170318204003,170318205021,170318207001,170318208001,170318208002,170318208003,170318209011,170318209021,170318209022,170318211022,170318211023,170318211024,170318212001,170318212004,170318214011,170318214012,170318214021,170318214022,170318215001,170318216001,170318216002,170318216004,170318216005,170318217003,170318217004,170318217005,170318219001,170318219002,170318219003,170318219004,170318219005,170318220001,170318220002,170318220003,170318221011,170318227012,170318227021,170318228011,170318228012,170318228022,170318228023,170318232001,170318233031,170318233032,170318233035,170318233041,170318233042,170318233043,170318233044,170318233045,170318234001,170318235001,170318257001,170318257003,170318258013,170318264012,170318265001,170318305001,170318305002,170318305003,170318306001,170318306002,170318306003,170318306004,170318307001,170318307002,170318307003,170318307004,170318308001,170318308002,170318308003,170318309001,170318309002,170318309003,170318310001,170318310002,170318311001,170318311002,170318311003,170318311004,170318312001,170318312002,170318312003,170318313001,170318314001,170318314002,170318315001,170318315002,170318316001,170318316002,170318316003,170318316004,170318316005,170318316006,170318317001,170318318001,170318318002,170318318003,170318318004,170318318005,170318319001,170318319002,170318320001,170318321001,170318321002,170318321003,170318322001,170318322002,170318322003,170318323001,170318324001,170318324002,170318325001,170318325002,170318326001,170318326002,170318326003,170318329001,170318329002,170318330001,170318330002,170318331001,170318331002,170318331003,170318333001,170318339001,170318339002,170318340001,170318340002,170318342001,170318342002,170318342003,170318342004,170318343001,170318343002,170318343003,170318343004,170318343005,170318343006,170318344001,170318344002,170318344003,170318345001,170318346001,170318346002,170318346003,170318346004,170318347001,170318347002,170318347003,170318348001,170318348002,170318348003,170318349001,170318349002,170318350001,170318350002,170318350003,170318350004,170318350005,170318351001,170318351002,170318351003,170318351004,170318352001,170318355001,170318355002,170318356001,170318356002,170318357001,170318358001,170318359001,170318359002,170318359003,170318360001,170318360002,170318360003,170318361001,170318361002,170318361003,170318362001,170318363001,170318363002,170318364001,170318364002,170318364003,170318365001,170318365002,170318366001,170318366002,170318367001,170318367002,170318368001,170318368002,170318369001,170318369002,170318370001,170318370002,170318371001,170318371002,170318373001,170318373002,170318374001,170318374002,170318378001,170318378002,170318380001,170318380002,170318381001,170318381002,170318381003,170318382001,170318382002,170318383001,170318383002,170318386001,170318386002,170318387001,170318387002,170318387003,170318387004,170318388001,170318388002,170318390001,170318390002,170318390003,170318390004,170318391001,170318391002,170318392001,170318392002,170318392003,170318395001,170318396001,170318396002,170318397001,170318397002,170318397003,170318398001,170318398002,170318398003,170318399001,170318399002,170318399003,170318399004,170318399005,170318400001,170318400002,170318401001,170318401002,170318402001,170318403001,170318403002,170318403003,170318404001,170318404002,170318407001,170318407002,170318407003,170318408001,170318408002,170318410001,170318411001,170318411002,170318411003,170318411004,170318412001,170318412002,170318412003,170318413001,170318413002,170318413003,170318413004,170318414001,170318414002,170318415001,170318415002,170318416001,170318417001,170318418001,170318418002,170318419001,170318419002,170318420001,170318420002,170318421001,170318421002,170318421003,170318421004,170318421005,170318421006,170318422001,170318423001,170318423002,170318424001,170318424002,170318424003,170318425001,170318426001,170318426002,170318426003,170318426004,170318428001,170318428002,170318428003,170318428004,170318428005,170318428006,170318429001,170318429002,170318429003,170318429004,170318430001,170318430002,170318431001,170318431002,170318432001,170318432002,170318433001,170318434001,170318435001,170318436001,170318436002,170318437001,170318437002,170318438001,170318438002,170318439001,170318439002,170318439003,170318439004,170318439005,170319800001,170319801001,170319900000
